   0.0000000e+00	   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   3.1897927e-04	   9.9999995e-01	
   0.0000000e+00	   6.3795853e-04	   9.9999980e-01	
   0.0000000e+00	   9.5693780e-04	   9.9999954e-01	
   0.0000000e+00	   1.2759171e-03	   9.9999919e-01	
   0.0000000e+00	   1.5948963e-03	   9.9999873e-01	
   0.0000000e+00	   1.9138756e-03	   9.9999817e-01	
   0.0000000e+00	   2.2328549e-03	   9.9999751e-01	
   0.0000000e+00	   2.5518341e-03	   9.9999674e-01	
   0.0000000e+00	   2.8708134e-03	   9.9999588e-01	
   0.0000000e+00	   3.1897927e-03	   9.9999491e-01	
   0.0000000e+00	   3.5087719e-03	   9.9999384e-01	
   0.0000000e+00	   3.8277512e-03	   9.9999267e-01	
   0.0000000e+00	   4.1467305e-03	   9.9999140e-01	
   0.0000000e+00	   4.4657097e-03	   9.9999003e-01	
   0.0000000e+00	   4.7846890e-03	   9.9998855e-01	
   0.0000000e+00	   5.1036683e-03	   9.9998698e-01	
   0.0000000e+00	   5.4226475e-03	   9.9998530e-01	
   0.0000000e+00	   5.7416268e-03	   9.9998352e-01	
   0.0000000e+00	   6.0606061e-03	   9.9998163e-01	
   0.0000000e+00	   6.3795853e-03	   9.9997965e-01	
   0.0000000e+00	   6.6985646e-03	   9.9997756e-01	
   0.0000000e+00	   7.0175439e-03	   9.9997538e-01	
   0.0000000e+00	   7.3365231e-03	   9.9997309e-01	
   0.0000000e+00	   7.6555024e-03	   9.9997070e-01	
   0.0000000e+00	   7.9744817e-03	   9.9996820e-01	
   0.0000000e+00	   8.2934609e-03	   9.9996561e-01	
   0.0000000e+00	   8.6124402e-03	   9.9996291e-01	
   0.0000000e+00	   8.9314195e-03	   9.9996011e-01	
   0.0000000e+00	   9.2503987e-03	   9.9995721e-01	
   0.0000000e+00	   9.5693780e-03	   9.9995421e-01	
   0.0000000e+00	   9.8883573e-03	   9.9995111e-01	
   0.0000000e+00	   1.0207337e-02	   9.9994790e-01	
   0.0000000e+00	   1.0526316e-02	   9.9994460e-01	
   0.0000000e+00	   1.0845295e-02	   9.9994119e-01	
   0.0000000e+00	   1.1164274e-02	   9.9993768e-01	
   0.0000000e+00	   1.1483254e-02	   9.9993407e-01	
   0.0000000e+00	   1.1802233e-02	   9.9993035e-01	
   0.0000000e+00	   1.2121212e-02	   9.9992654e-01	
   0.0000000e+00	   1.2440191e-02	   9.9992262e-01	
   0.0000000e+00	   1.2759171e-02	   9.9991860e-01	
   0.0000000e+00	   1.3078150e-02	   9.9991448e-01	
   0.0000000e+00	   1.3397129e-02	   9.9991025e-01	
   0.0000000e+00	   1.3716108e-02	   9.9990593e-01	
   0.0000000e+00	   1.4035088e-02	   9.9990150e-01	
   0.0000000e+00	   1.4354067e-02	   9.9989698e-01	
   0.0000000e+00	   1.4673046e-02	   9.9989235e-01	
   0.0000000e+00	   1.4992026e-02	   9.9988761e-01	
   0.0000000e+00	   1.5311005e-02	   9.9988278e-01	
   0.0000000e+00	   1.5629984e-02	   9.9987784e-01	
