   0.0000000e+00	   1.0000000e+00	
   2.0000000e-02	   9.9960000e-01	
   4.0000000e-02	   9.9840000e-01	
   6.0000000e-02	   9.9640000e-01	
   8.0000000e-02	   9.9360000e-01	
   1.0000000e-01	   9.9000000e-01	
   1.2000000e-01	   9.8560000e-01	
   1.4000000e-01	   9.8040000e-01	
   1.6000000e-01	   9.7440000e-01	
   1.8000000e-01	   9.6760000e-01	
   2.0000000e-01	   9.6000000e-01	
   2.2000000e-01	   9.5160000e-01	
   2.4000000e-01	   9.4240000e-01	
   2.6000000e-01	   9.3240000e-01	
   2.8000000e-01	   9.2160000e-01	
   3.0000000e-01	   9.1000000e-01	
   3.2000000e-01	   8.9760000e-01	
   3.4000000e-01	   8.8440000e-01	
   3.6000000e-01	   8.7040000e-01	
   3.8000000e-01	   8.5560000e-01	
   4.0000000e-01	   8.4000000e-01	
   4.2000000e-01	   8.2360000e-01	
   4.4000000e-01	   8.0640000e-01	
   4.6000000e-01	   7.8840000e-01	
   4.8000000e-01	   7.6960000e-01	
   5.0000000e-01	   7.5000000e-01	
   5.2000000e-01	   7.2960000e-01	
   5.4000000e-01	   7.0840000e-01	
   5.6000000e-01	   6.8640000e-01	
   5.8000000e-01	   6.6360000e-01	
   6.0000000e-01	   6.4000000e-01	
   6.2000000e-01	   6.1560000e-01	
   6.4000000e-01	   5.9040000e-01	
   6.6000000e-01	   5.6440000e-01	
   6.8000000e-01	   5.3760000e-01	
   7.0000000e-01	   5.1000000e-01	
   7.2000000e-01	   4.8160000e-01	
   7.4000000e-01	   4.5240000e-01	
   7.6000000e-01	   4.2240000e-01	
   7.8000000e-01	   3.9160000e-01	
   8.0000000e-01	   3.6000000e-01	
   8.2000000e-01	   3.2760000e-01	
   8.4000000e-01	   2.9440000e-01	
   8.6000000e-01	   2.6040000e-01	
   8.8000000e-01	   2.2560000e-01	
   9.0000000e-01	   1.9000000e-01	
   9.2000000e-01	   1.5360000e-01	
   9.4000000e-01	   1.1640000e-01	
   9.6000000e-01	   7.8400000e-02	
   9.8000000e-01	   3.9600000e-02	
   1.0000000e+00	   0.0000000e+00	
