   1.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.6592583e-01	   2.5881905e-01	   0.0000000e+00	
   8.6602540e-01	   5.0000000e-01	   0.0000000e+00	
   7.0710678e-01	   7.0710678e-01	   0.0000000e+00	
   5.0000000e-01	   8.6602540e-01	   0.0000000e+00	
   2.5881905e-01	   9.6592583e-01	   0.0000000e+00	
   6.1232340e-17	   1.0000000e+00	   0.0000000e+00	
   9.6592583e-01	   0.0000000e+00	   2.5881905e-01	
   9.3301270e-01	   2.5000000e-01	   2.5881905e-01	
   8.3651630e-01	   4.8296291e-01	   2.5881905e-01	
   6.8301270e-01	   6.8301270e-01	   2.5881905e-01	
   4.8296291e-01	   8.3651630e-01	   2.5881905e-01	
   2.5000000e-01	   9.3301270e-01	   2.5881905e-01	
   5.9145899e-17	   9.6592583e-01	   2.5881905e-01	
   8.6602540e-01	   0.0000000e+00	   5.0000000e-01	
   8.3651630e-01	   2.2414387e-01	   5.0000000e-01	
   7.5000000e-01	   4.3301270e-01	   5.0000000e-01	
   6.1237244e-01	   6.1237244e-01	   5.0000000e-01	
   4.3301270e-01	   7.5000000e-01	   5.0000000e-01	
   2.2414387e-01	   8.3651630e-01	   5.0000000e-01	
   5.3028762e-17	   8.6602540e-01	   5.0000000e-01	
   7.0710678e-01	   0.0000000e+00	   7.0710678e-01	
   6.8301270e-01	   1.8301270e-01	   7.0710678e-01	
   6.1237244e-01	   3.5355339e-01	   7.0710678e-01	
   5.0000000e-01	   5.0000000e-01	   7.0710678e-01	
   3.5355339e-01	   6.1237244e-01	   7.0710678e-01	
   1.8301270e-01	   6.8301270e-01	   7.0710678e-01	
   4.3297803e-17	   7.0710678e-01	   7.0710678e-01	
   5.0000000e-01	   0.0000000e+00	   8.6602540e-01	
   4.8296291e-01	   1.2940952e-01	   8.6602540e-01	
   4.3301270e-01	   2.5000000e-01	   8.6602540e-01	
   3.5355339e-01	   3.5355339e-01	   8.6602540e-01	
   2.5000000e-01	   4.3301270e-01	   8.6602540e-01	
   1.2940952e-01	   4.8296291e-01	   8.6602540e-01	
   3.0616170e-17	   5.0000000e-01	   8.6602540e-01	
   2.5881905e-01	   0.0000000e+00	   9.6592583e-01	
   2.5000000e-01	   6.6987298e-02	   9.6592583e-01	
   2.2414387e-01	   1.2940952e-01	   9.6592583e-01	
   1.8301270e-01	   1.8301270e-01	   9.6592583e-01	
   1.2940952e-01	   2.2414387e-01	   9.6592583e-01	
   6.6987298e-02	   2.5000000e-01	   9.6592583e-01	
   1.5848096e-17	   2.5881905e-01	   9.6592583e-01	
   6.1232340e-17	   0.0000000e+00	   1.0000000e+00	
   5.9145899e-17	   1.5848096e-17	   1.0000000e+00	
   5.3028762e-17	   3.0616170e-17	   1.0000000e+00	
   4.3297803e-17	   4.3297803e-17	   1.0000000e+00	
   3.0616170e-17	   5.3028762e-17	   1.0000000e+00	
   1.5848096e-17	   5.9145899e-17	   1.0000000e+00	
   3.7493995e-33	   6.1232340e-17	   1.0000000e+00	
