   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   0.0000000e+00	   1.0000000e+00	
   2.5000000e-01	   7.5000000e-01	
   2.6562500e-01	   7.3437500e-01	
   2.8125000e-01	   7.1875000e-01	
   2.9687500e-01	   7.0312500e-01	
   3.1250000e-01	   6.8750000e-01	
   3.2812500e-01	   6.7187500e-01	
   3.4375000e-01	   6.5625000e-01	
   3.5937500e-01	   6.4062500e-01	
   3.7500000e-01	   6.2500000e-01	
   3.9062500e-01	   6.0937500e-01	
   4.0625000e-01	   5.9375000e-01	
   4.2187500e-01	   5.7812500e-01	
   4.3750000e-01	   5.6250000e-01	
   4.5312500e-01	   5.4687500e-01	
   4.6875000e-01	   5.3125000e-01	
   4.8437500e-01	   5.1562500e-01	
   5.0000000e-01	   5.0000000e-01	
   7.5000000e-01	   2.5000000e-01	
   7.6562500e-01	   2.3437500e-01	
   7.8125000e-01	   2.1875000e-01	
   7.9687500e-01	   2.0312500e-01	
   8.1250000e-01	   1.8750000e-01	
   8.2812500e-01	   1.7187500e-01	
   8.4375000e-01	   1.5625000e-01	
   8.5937500e-01	   1.4062500e-01	
   8.7500000e-01	   1.2500000e-01	
   8.9062500e-01	   1.0937500e-01	
   9.0625000e-01	   9.3750000e-02	
   9.2187500e-01	   7.8125000e-02	
   9.3750000e-01	   6.2500000e-02	
   9.5312500e-01	   4.6875000e-02	
   9.6875000e-01	   3.1250000e-02	
   9.8437500e-01	   1.5625000e-02	
   1.0000000e+00	   0.0000000e+00	
