   0.0000000e+00	   1.0000000e+00	
   2.0000000e-02	   8.5857864e-01	
   4.0000000e-02	   8.0000000e-01	
   6.0000000e-02	   7.5505103e-01	
   8.0000000e-02	   7.1715729e-01	
   1.0000000e-01	   6.8377223e-01	
   1.2000000e-01	   6.5358984e-01	
   1.4000000e-01	   6.2583426e-01	
   1.6000000e-01	   6.0000000e-01	
   1.8000000e-01	   5.7573593e-01	
   2.0000000e-01	   5.5278640e-01	
   2.2000000e-01	   5.3095842e-01	
   2.4000000e-01	   5.1010205e-01	
   2.6000000e-01	   4.9009805e-01	
   2.8000000e-01	   4.7084974e-01	
   3.0000000e-01	   4.5227744e-01	
   3.2000000e-01	   4.3431458e-01	
   3.4000000e-01	   4.1690481e-01	
   3.6000000e-01	   4.0000000e-01	
   3.8000000e-01	   3.8355860e-01	
   4.0000000e-01	   3.6754447e-01	
   4.2000000e-01	   3.5192593e-01	
   4.4000000e-01	   3.3667504e-01	
   4.6000000e-01	   3.2176700e-01	
   4.8000000e-01	   3.0717968e-01	
   5.0000000e-01	   2.9289322e-01	
   5.2000000e-01	   2.7888974e-01	
   5.4000000e-01	   2.6515308e-01	
   5.6000000e-01	   2.5166852e-01	
   5.8000000e-01	   2.3842269e-01	
   6.0000000e-01	   2.2540333e-01	
   6.2000000e-01	   2.1259921e-01	
   6.4000000e-01	   2.0000000e-01	
   6.6000000e-01	   1.8759616e-01	
   6.8000000e-01	   1.7537887e-01	
   7.0000000e-01	   1.6333997e-01	
   7.2000000e-01	   1.5147186e-01	
   7.4000000e-01	   1.3976747e-01	
   7.6000000e-01	   1.2822021e-01	
   7.8000000e-01	   1.1682391e-01	
   8.0000000e-01	   1.0557281e-01	
   8.2000000e-01	   9.4461486e-02	
   8.4000000e-01	   8.3484861e-02	
   8.6000000e-01	   7.2638150e-02	
   8.8000000e-01	   6.1916848e-02	
   9.0000000e-01	   5.1316702e-02	
   9.2000000e-01	   4.0833695e-02	
   9.4000000e-01	   3.0464029e-02	
   9.6000000e-01	   2.0204103e-02	
   9.8000000e-01	   1.0050506e-02	
   1.0000000e+00	   0.0000000e+00	
